date,symbol,open,close,low,high,volume
2019-08-01 04-PM,ETHUSDT,213.67,214.61,213.27,213.95,1102264.21
2019-08-01 03-PM,ETHUSDT,213.15,213.86,212.86,213.67,785019.89
2019-08-01 02-PM,ETHUSDT,213.69,213.8,212.7,213.15,1031523.45
2019-08-01 01-PM,ETHUSDT,214.02,214.29,213.24,213.69,1228972.9
2019-08-01 12-PM,ETHUSDT,213.58,214.64,213.5,214.02,1522414.72
2019-08-01 11-AM,ETHUSDT,213.01,213.89,212.71,213.58,1280185.58
2019-08-01 10-AM,ETHUSDT,213.19,213.19,212.28,213.01,1521082.46
2019-08-01 09-AM,ETHUSDT,212.87,213.21,212.1,213.19,1408646.36
2019-08-01 08-AM,ETHUSDT,213.63,213.7,212.42,212.87,1127837.41
2019-08-01 07-AM,ETHUSDT,213.43,213.74,212.92,213.63,1218558.19
2019-08-01 06-AM,ETHUSDT,212.65,213.43,211.8,213.43,1546577.68
2019-08-01 05-AM,ETHUSDT,213.4,213.56,212.15,212.65,1424965.59
2019-08-01 04-AM,ETHUSDT,213.78,213.94,212.06,213.4,1396789.92
2019-08-01 03-AM,ETHUSDT,214.38,214.45,213.38,213.78,1244675.43
2019-08-01 02-AM,ETHUSDT,213.47,214.44,212.68,214.38,1559694.86
2019-08-01 01-AM,ETHUSDT,216.15,216.64,210.54,213.47,4122373.57
2019-08-01 12-AM,ETHUSDT,218.42,219.39,215.9,216.15,2556201.76
2019-07-31 11-PM,ETHUSDT,216.12,218.79,216.07,218.42,2101151.33
2019-07-31 10-PM,ETHUSDT,216.08,216.23,215.4,216.12,721629.59
2019-07-31 09-PM,ETHUSDT,215.21,216.16,215.05,216.08,531618
2019-07-31 08-PM,ETHUSDT,215.26,216.6,214.82,215.21,1241981.92
2019-07-31 07-PM,ETHUSDT,215.09,215.61,215,215.26,670951.74
2019-07-31 06-PM,ETHUSDT,215.93,215.99,214.56,215.09,1516930.14
2019-07-31 05-PM,ETHUSDT,215.27,216.28,214.6,215.93,1575580.99
2019-07-31 04-PM,ETHUSDT,216.89,217.85,214.92,215.27,2491927.16
2019-07-31 03-PM,ETHUSDT,215.35,217.24,215.35,216.89,2249660.76
2019-07-31 02-PM,ETHUSDT,216.47,217.68,215.1,215.35,2687300.38
2019-07-31 01-PM,ETHUSDT,215.57,216.61,215.06,216.47,2517382.95
2019-07-31 12-PM,ETHUSDT,212.61,217.28,212.54,215.57,6048988.74
2019-07-31 11-AM,ETHUSDT,213.12,213.13,212.38,212.61,794027.93
2019-07-31 10-AM,ETHUSDT,212.85,213.5,212,213.12,1414571.07
2019-07-31 09-AM,ETHUSDT,212.48,212.9,211.88,212.85,1057113.56
2019-07-31 08-AM,ETHUSDT,211.84,212.97,211.82,212.48,1137904.54
2019-07-31 07-AM,ETHUSDT,213.33,213.66,211.62,211.84,1869165.67
2019-07-31 06-AM,ETHUSDT,212.34,213.76,212.04,213.33,2628168.83
2019-07-31 05-AM,ETHUSDT,211.67,213.44,211.62,212.34,2313909.25
2019-07-31 04-AM,ETHUSDT,211.69,211.8,210.88,211.67,786094.94
2019-07-31 03-AM,ETHUSDT,211.55,211.89,210.82,211.69,1218970.34
2019-07-31 02-AM,ETHUSDT,212.18,212.21,211.44,211.55,1296747.4
