"minuteMEDIAN_NOR",""
"actual","predict","actualNor","predictNor"
"10752.42134738207","10908.01953125","1.0409982204437256","1.0497140884399414"
"10921.715634860993","10908.01953125","1.0500293970108032","1.0497140884399414"
"10901.818771395683","10905.26953125","1.0499155521392822","1.0494494438171387"
"10924.26375141859","10903.0302734375","1.051754117012024","1.0492339134216309"
"10935.727179043293","10903.0302734375","1.052574634552002","1.0492339134216309"
"10940.182976446153","10903.009765625","1.0528723001480103","1.049232006072998"
"10941.455176594258","10895.98046875","1.0529378652572632","1.0485554933547974"
"10941.372180089951","10895.98046875","1.0529066324234009","1.0485554933547974"
"10940.751564438344","10894.740234375","1.052840232849121","1.048436164855957"
"10940.02193845272","10894.740234375","1.0527719259262085","1.048436164855957"
"10939.370353956223","10894.7197265625","1.0527127981185913","1.0484341382980347"
"10938.845122346878","10892.6201171875","1.0526658296585083","1.048232078552246"
"10938.441288609505","10888.08984375","1.0526313781738281","1.0477961301803589"
"10938.152658975125","10888.08984375","1.0526061058044434","1.0477961301803589"
"10937.939593322277","10902.41015625","1.0525877475738525","1.049174189567566"
"10937.776077821254","10905.6796875","1.052573323249817","1.04948890209198"
"10937.642292411327","10905.6796875","1.0525611639022827","1.04948890209198"
"10937.553102138043","10900.9404296875","1.0525542497634888","1.0490328073501587"
"10937.498596971034","10900.9404296875","1.0525496006011963","1.0490328073501587"
"10937.462673110962","10900.91015625","1.0525469779968262","1.04902982711792"
"10937.442853050232","10900.900390625","1.0525449514389038","1.0490288734436035"
"10937.423032989502","10900.900390625","1.0525437593460083","1.0490288734436035"
"10937.416839220525","10899.4404296875","1.052543044090271","1.0488884449005127"
"10937.413122959137","10900.3701171875","1.052542805671692","1.0489778518676758"
"10937.414361712932","10900.3701171875","1.0525423288345337","1.0489778518676758"
"10937.411884205341","10900.3701171875","1.0525422096252441","1.0489778518676758"
"10937.414361712932","10893.9599609375","1.0525426864624023","1.04836106300354"
"10937.423032989502","10893.9501953125","1.0525442361831665","1.0483601093292236"
"10937.435420527458","10893.9501953125","1.052545189857483","1.0483601093292236"
"10937.445330557823","10893.9599609375","1.0525457859039307","1.04836106300354"
"10937.444091804027","10900.0","1.0525455474853516","1.0489423274993896"
"10937.440375542641","10900.0","1.0525449514389038","1.0489423274993896"
"10937.42674925089","10900.0","1.0525437593460083","1.0489423274993896"
"10937.413122959137","10900.0","1.0525429248809814","1.0489423274993896"
