"REAL","MINMAX","DECIMAL_SCALING","Z_SCORE","MEDIAN_NOR","SIGMOID_NOR","TANH_EST"
"364.03","0.006025615065303229","0.0036402999999999995","-0.9838145002362284","0.09990696244740907","1.0","0.5000297589879142"
"369.99","0.006327326111167359","0.0036999","-0.982351388755995","0.10154266691183937","1.0","0.5000312490624125"
"364.48","0.006048395261719146","0.0036448","-0.9837040304097007","0.10003046362341472","1.0","0.5000298714935392"
"389.9","0.007335223245924875","0.0038989999999999997","-0.9774637126534035","0.10700690783244457","1.0","0.5000362268112771"
"403.33","0.008015085552293206","0.0040333","-0.9741668020528106","0.11069273181856853","1.0","0.5000395844791412"
"400.0","0.00784651209881543","0.004","-0.9749842787691154","0.10977882311612679","1.0","0.5000387519375192"
"412.13","0.008460564948871114","0.0041213","-0.9720065032229359","0.11310786592712332","1.0","0.5000417845891322"
"424.48","0.009085754783841249","0.0042448","-0.9689747202060095","0.11649728709083375","1.0","0.5000448722434917"
"422.89","0.00900526475650501","0.0042289","-0.9693650469264073","0.11606091626894713","1.0","0.5000444747236189"
"454.97","0.010629239647666296","0.0045497","-0.9614897757375003","0.12486517788286051","1.0","0.5000524951245634"
"473.34","0.011559177888022678","0.0047334","-0.9569801519301369","0.12990677033446862","1.0","0.5000570878541446"
"441.53","0.009948871114710944","0.0044153","-0.9647891412231273","0.12117660942615864","1.0","0.5000491349565896"
"450.36","0.010395869191049914","0.0045036","-0.9626214777381507","0.12359997694644714","1.0","0.5000513425669479"
"480.0","0.011896324794978232","0.0048","-0.9553451984975272","0.13173458773935215","1.0","0.5000587529373764"
"466.24","0.01119975701123823","0.0046624","-0.9587231203042405","0.12795819622415738","1.0","0.5000553127654126"
"459.89","0.010878303128480307","0.0045988999999999995","-0.9602819723007977","0.12621545740718887","1.0","0.5000537251860525"
"465.73","0.011173939455300192","0.0046573000000000005","-0.9588483194409717","0.12781822822468433","1.0","0.5000551852590389"
"466.93","0.011234686645742635","0.0046693","-0.958553733236898","0.12814756469403268","1.0","0.500055485274036"
"462.99","0.011035233370456617","0.0046299","-0.9595209579402737","0.12706624328633884","1.0","0.5000545002247954"
"449.99","0.010377138807330162","0.0044999","-0.9627123084844068","0.12349843153506473","1.0","0.5000512500623236"
"442.46","0.009995950187303836","0.0044246","-0.96456083691497","0.12143184518990363","1.0","0.500049367468213"
"444.71","0.010109851169383415","0.0044471","-0.9640084877823316","0.12204935106993185","1.0","0.5000499299963339"
"457.22","0.010743140629745875","0.0045722","-0.9609374266048619","0.12548268376288874","1.0","0.5000530576526835"
"461.86","0.010978029766123318","0.0046186000000000005","-0.9597983599491098","0.1267561181110358","1.0","0.500054217710673"
"458.59","0.010812493672167661","0.0045858999999999995","-0.960601107355211","0.12585867623206146","1.0","0.5000534001698055"
"423.64","0.009043231750531537","0.0042363999999999995","-0.9691809305488611","0.11626675156228987","1.0","0.5000446622329928"
"429.31","0.009330262225372076","0.0042931","-0.9677890107346123","0.11782286637996098","1.0","0.5000460798038597"
"434.26","0.009580844385947149","0.0043426","-0.9665738426428078","0.11918137931602305","1.0","0.500047317365727"
"436.79","0.0097089197124633","0.0043679","-0.9659527567292188","0.11987573037223255","1.0","0.5000479498973479"
"434.99","0.009617798926799636","0.0043499","-0.9663946360353296","0.11938172566820998","1.0","0.5000474998748509"
"437.8","0.009760048597752355","0.004378","-0.96570481334079","0.12015292190060077","1.0","0.5000482024099712"
"439.53","0.009847625797306874","0.0043952999999999996","-0.965280118229917","0.120627715310578","1.0","0.5000486349315932"
"437.99","0.009769666902905741","0.0043799","-0.965658170525145","0.12020506684158093","1.0","0.5000482499123459"
"436.49","0.009693732914852688","0.0043649","-0.9660264032802374","0.11979339625489545","1.0","0.5000478748935984"
"435.63","0.009650197428368939","0.0043563","-0.9662375233931568","0.11955737178519578","1.0","0.5000476598828498"
"433.99","0.009567176268097602","0.0043399","-0.9666401245387245","0.11910727861041966","1.0","0.5000472498623525"
"457.0","0.010732003644831426","0.00457","-0.9609914340756088","0.12542230541017485","1.0","0.500053002649934"
"464.0","0.011086362255745672","0.00464","-0.9592730145518449","0.12734343481470706","1.0","0.5000547527374181"
"456.68","0.010715804394046775","0.0045668","-0.9610699903966952","0.12533448235168196","1.0","0.5000529226459347"
"450.11","0.010383213526374406","0.0045011","-0.9626828498639993","0.12353136518199957","1.0","0.5000512800638234"
"451.64","0.010460666194188518","0.0045164","-0.9623072524538052","0.12395126918041875","1.0","0.5000516625829453"
"451.28","0.010442442037055785","0.0045128","-0.9623956283150275","0.12385246823961422","1.0","0.500051572578446"
"445.4","0.010144780803887818","0.004454","-0.9638391007149891","0.12223871953980717","1.0","0.5000501025049575"
"433.99","0.009567176268097602","0.0043399","-0.9666401245387245","0.11910727861041966","1.0","0.5000472498623525"
"431.31","0.009431507542776147","0.0043131","-0.9672980337278226","0.1183717604955416","1.0","0.5000465798288567"
"386.27","0.007151462994836488","0.0038626999999999997","-0.9783548359207268","0.10601066501266572","1.0","0.5000353192659045"
"389.85","0.0073326921129897756","0.0038985","-0.9774759870785732","0.10699318547955507","1.0","0.5000362143106523"
"387.25","0.007201073200364483","0.0038725","-0.9781142571873999","0.10627962312930024","1.0","0.500035564278154"
"385.53","0.007114002227396982","0.0038553","-0.978536497413239","0.10580757418990089","1.0","0.500035134256655"
"423.19","0.009020451554115622","0.0042319","-0.9692914003753887","0.11614325038628423","1.0","0.5000445497273684"
"425.38","0.009131315176673078","0.0042538","-0.968753780552954","0.11674428944284503","1.0","0.5000450972547404"
"416.99","0.008706591070163005","0.0041699","-0.970813429096437","0.11444167862798427","1.0","0.5000429996498765"
"411.0","0.008403361344537815","0.00411","-0.9722839052317721","0.11279774075182027","1.0","0.5000415020750084"
"404.24","0.008061152171712058","0.0040424","-0.9739434075147213","0.11094247864115774","1.0","0.5000398119905154"
"403.6","0.008028753670142757","0.0040360000000000005","-0.974100520156894","0.11076683252417192","1.0","0.500039651982516"
"396.79","0.007684013364381899","0.0039679","-0.975772296865013","0.10889784806061988","1.0","0.500037949397397"
"396.99","0.007694137896122305","0.0039699","-0.975723199164334","0.10895273747217793","1.0","0.5000379993998968"
"395.54","0.0076207350410043544","0.0039554","-0.9760791574942566","0.10855478923838198","1.0","0.500037636881773"
"383.97","0.0070350308798218094","0.0038397","-0.9789194594785349","0.10537943677974801","1.0","0.500034744237156"
"380.0","0.0068340589247747295","0.0038","-0.9798940488370125","0.10428988196032045","1.0","0.5000337516875332"
"380.0","0.0068340589247747295","0.0038","-0.9798940488370125","0.10428988196032045","1.0","0.5000337516875332"
"378.99","0.006782930039485675","0.0037899","-0.9801419922254414","0.10401269043195223","1.0","0.5000334991749086"
"375.41","0.00660170092133239","0.0037541000000000002","-0.9810208410675949","0.1030301699650629","1.0","0.5000326041301603"
"373.2","0.0064898248456008905","0.003732","-0.9815633706600976","0.10242364196734628","1.0","0.5000320516025363"
"391.7","0.007426344031588539","0.0039169999999999995","-0.9770218333472928","0.10750091253646715","1.0","0.500036676833776"
"390.17","0.007348891363774426","0.0039017","-0.9773974307574869","0.10708100853804797","1.0","0.500036294314652"
"387.21","0.007199048294016401","0.0038721","-0.9781240767275357","0.10626864524698862","1.0","0.500035554277654"
"378.55","0.006760656069656779","0.0037855000000000002","-0.980250007166935","0.10389193372652449","1.0","0.5000333891694089"
"377.86","0.006725726435152375","0.0037786","-0.9804193942342775","0.10370256525664917","1.0","0.5000332166607842"
"377.09","0.006686746987951806","0.0037708999999999998","-0.9806084203818916","0.10349124102215061","1.0","0.5000330241511596"
"384.19","0.007046167864736256","0.0038419","-0.9788654520077881","0.10543981513246187","1.0","0.5000347992399058"
"380.57","0.006862913840234889","0.0038057","-0.9797541203900774","0.10444631678326093","1.0","0.5000338941946578"
"384.71","0.007072491647261313","0.0038471","-0.9787377979860228","0.10558252760251283","1.0","0.5000349292464055"
"386.52","0.007164118659511997","0.0038651999999999996","-0.9782934637948781","0.1060792767771133","1.0","0.5000353817690294"
"406.18","0.008159360129594007","0.0040618","-0.9734671598181353","0.11147490593327095","1.0","0.5000402970147635"
"407.94","0.008248456008909588","0.0040794","-0.9730351000521603","0.11195793275498189","1.0","0.5000407370367617"
"409.33","0.008318821504505415","0.0040933","-0.9726938710324415","0.11233941416531043","1.0","0.5000410845541352"
"420.25","0.00887162093753164","0.0042025","-0.9700131365753697","0.1153363760363807","1.0","0.5000438146906224"
"422.92","0.009006783436266073","0.0042292","-0.9693576822713054","0.11606914968068086","1.0","0.5000444822239939"
"422.21","0.008970841348587626","0.0042220999999999995","-0.9695319791087158","0.11587429226964971","1.0","0.5000443047151198"
"442.0","0.009972663764300902","0.00442","-0.9646737616265316","0.1213055995433201","1.0","0.5000492524624638"
"448.0","0.010276399716513111","0.00448","-0.9632008306061625","0.12295228189006199","1.0","0.5000507525374526"
"440.12","0.009877493165941076","0.0044012","-0.9651352800129139","0.1207896390746743","1.0","0.5000487824389672"
"438.23","0.00978181634099423","0.0043823","-0.9655992532843302","0.1202709341354506","1.0","0.5000483099153454"
"422.99","0.009010327022375215","0.0042299","-0.9693404980760678","0.11608836097472618","1.0","0.5000444997248688"
"426.55","0.00919054368735446","0.0042655","-0.968466559003982","0.1170653925004597","1.0","0.5000453897693637"
"427.51","0.009239141439708413","0.0042750999999999996","-0.9682308900407229","0.1173288616759384","1.0","0.5000456297813624"
"434.18","0.009576794573250988","0.0043418","-0.9665934817230795","0.11915942355139982","1.0","0.5000472973647272"
"433.36","0.00953528399311532","0.0043336","-0.9667947822958631","0.11893437696401175","1.0","0.5000470923544785"
"440.99","0.009921534879011847","0.0044099000000000005","-0.9649217050149604","0.12102840801495188","1.0","0.5000489999498406"
"438.98","0.009819783335020756","0.0043898","-0.965415136906784","0.12047676942879335","1.0","0.5000484974247191"
"433.73","0.009554014376835073","0.0043373000000000005","-0.9667039515496071","0.11903592237539418","1.0","0.5000471848591029"
"423.97","0.00905993722790321","0.0042397","-0.9690999193427408","0.11635731909136068","1.0","0.5000447447371175"
"421.07","0.008913131517667308","0.0042106999999999995","-0.9698118360025858","0.11556142262376876","1.0","0.5000440197008713"
"409.06","0.008305153386655868","0.0040906","-0.972760152928358","0.11226531345970706","1.0","0.5000410170507605"
"403.96","0.008046977827275488","0.0040396","-0.9740121442956718","0.11086563346497644","1.0","0.5000397419870156"
"413.31","0.008520299686139517","0.0041331","-0.97171682678893","0.1134317134553159","1.0","0.5000420796038808"
"413.49","0.008529411764705883","0.0041349","-0.9716726388583189","0.11348111392571816","1.0","0.5000421246061306"
"412.99","0.008504100435354866","0.0041299","-0.9717953831100163","0.11334389039682301","1.0","0.5000419995998813"
"414.68","0.008589652728561305","0.0041468","-0.9713805075392791","0.11380770592448863","1.0","0.5000424221210042"
"420.34","0.008876176976814821","0.0042033999999999995","-0.9699910426100641","0.11536107627158182","1.0","0.5000438371917473"
"420.17","0.008867571124835476","0.0042017","-0.9700327756556413","0.11531442027175748","1.0","0.5000437946896225"
"412.54","0.00848132023893895","0.0041254","-0.971905852936544","0.11322038922081737","1.0","0.5000418870942567"
"414.14","0.008562316492862205","0.0041414","-0.9715130713311123","0.11365950451328186","1.0","0.5000422871142549"
"416.09","0.008661030677331172","0.0041608999999999995","-0.9710343687494922","0.11419467627597298","1.0","0.5000427746386276"
"416.0","0.00865647463804799","0.00416","-0.9710564627147978","0.11416997604077185","1.0","0.5000427521375027"
"419.0","0.008808342614154096","0.00419","-0.9703199972046133","0.1149933172141428","1.0","0.500043502174999"
"418.95","0.008805811481218994","0.0041895","-0.9703322716297831","0.11497959486125328","1.0","0.5000434896743741"
"409.88","0.008346663966791536","0.0040988","-0.9725588523555743","0.11249036004709512","1.0","0.5000412220610096"
"410.99","0.008402855117950796","0.0041099","-0.972286360116806","0.11279499628124237","1.0","0.5000414995748834"
"411.4","0.008423610408018627","0.004114","-0.9721857098304141","0.11290751957493639","1.0","0.500041602080008"
"418.0","0.00875771995545206","0.00418","-0.970565485708008","0.11471887015635249","1.0","0.5000432521625002"
"418.54","0.00878505619115116","0.004185400000000001","-0.9704329219161749","0.11486707156755926","1.0","0.5000433871692496"
"417.16","0.008715196922142352","0.0041716","-0.9707716960508598","0.11448833462780862","1.0","0.5000430421520012"
"416.98","0.008706084843575986","0.0041698","-0.9708158839814709","0.11443893415740637","1.0","0.5000429971497515"
"416.98","0.008706084843575986","0.0041698","-0.9708158839814709","0.11443893415740637","1.0","0.5000429971497515"
"426.75","0.009200668219094868","0.0042675","-0.9684174613033031","0.11712028191201776","1.0","0.5000454397718636"
"424.47","0.009085248557254228","0.0042447000000000006","-0.9689771750910433","0.11649454262025584","1.0","0.5000448697433667"
"423.75","0.009048800242988762","0.0042375","-0.9691539268134877","0.11629694073864681","1.0","0.5000446897343678"
"414.64","0.008587627822213222","0.0041464","-0.9713903270794149","0.11379672804217701","1.0","0.5000424121205043"
"416.94","0.008704059937227903","0.0041694","-0.9708257035216066","0.11442795627509475","1.0","0.5000429871492515"
"416.88","0.00870102257770578","0.0041688","-0.9708404328318103","0.11441148945162732","1.0","0.5000429721485016"
"421.18","0.008918700010124531","0.0042118","-0.9697848322672125","0.1155916118001257","1.0","0.5000440472022462"
"420.0","0.00885896527285613","0.0042","-0.9700745087012184","0.11526776427193312","1.0","0.5000437521874977"
"419.99","0.008858459046269111","0.0041999","-0.9700769635862524","0.11526501980135521","1.0","0.5000437496873728"
"423.44","0.009033107218791131","0.0042344","-0.9692300282495401","0.11621186215073182","1.0","0.5000446122304931"
"423.28","0.009025007593398804","0.0042328","-0.9692693064100834","0.11616795062148536","1.0","0.5000445722284934"
"422.84","0.009002733623569908","0.004228399999999999","-0.969377321351577","0.11604719391605761","1.0","0.5000444622229939"
"424.39","0.009081198744558063","0.0042439","-0.968996814171315","0.11647258685563261","1.0","0.5000448497423668"
"418.39","0.008777462792345854","0.0041839","-0.9704697451916842","0.11482590450889071","1.0","0.5000433496673747"
"420.74","0.008896426040295637","0.0042074","-0.9698928472087063","0.11547085509469796","1.0","0.5000439371967468"
"423.24","0.009022982687050724","0.0042324","-0.9692791259502191","0.11615697273917375","1.0","0.5000445622279934"
"427.24","0.009225473321858864","0.0042724","-0.9682971719366397","0.11725476097033502","1.0","0.5000455622779878"
"426.75","0.009200668219094868","0.0042675","-0.9684174613033031","0.11712028191201776","1.0","0.5000454397718636"
"425.6","0.009142452161587527","0.004256","-0.9686997730822072","0.1168046677955589","1.0","0.5000451522574901"
"429.84","0.009357092234484153","0.0042984","-0.967658901827813","0.11796832332058983","1.0","0.500046212310484"
"432.5","0.009491748506631568","0.004325","-0.9670059024087827","0.11869835249431208","1.0","0.5000468773437299"
"430.09","0.009369747899159663","0.0043009","-0.9675975297019643","0.11803693508503742","1.0","0.5000462748136085"
"428.7","0.009299382403563835","0.004287","-0.9679387587216832","0.11765545367470888","1.0","0.5000459272962356"
"435.0","0.009618305153386656","0.00435","-0.9663921811502956","0.11938447013878788","1.0","0.5000475023749759"
"445.0","0.010124531740407006","0.00445","-0.963937296116347","0.12212894071669105","1.0","0.5000500024999583"
"451.0","0.010428267692619217","0.00451","-0.962464365095978","0.12377562306343294","1.0","0.5000515025749466"
"451.03","0.010429786372380276","0.0045103","-0.9624570004408761","0.12378385647516665","1.0","0.5000515100753216"
"452.0","0.010478890351321251","0.00452","-0.9622188765925831","0.12405007012122327","1.0","0.5000517525874446"
"462.88","0.011029664877999392","0.0046288","-0.959547961675647","0.12703605410998192","1.0","0.5000544727234206"
"468.67","0.011322770071884177","0.0046867","-0.9581265832409909","0.12862510257458784","1.0","0.5000559202957816"
"470.69","0.011425027842462286","0.0047069","-0.9576306964641332","0.12917948563132428","1.0","0.5000564253210266"
"469.36","0.01135769970638858","0.0046936","-0.9579571961736484","0.12881447104446317","1.0","0.5000560928044049"
"448.99","0.010326516148628126","0.0044899","-0.9629577969878016","0.12322398447727441","1.0","0.5000510000498256"
"456.98","0.010730991191657387","0.004569800000000001","-0.9609963438456767","0.12541681646901906","1.0","0.500052997649684"
"456.78","0.010720866659916978","0.0045677999999999995","-0.9610454415463557","0.12536192705746096","1.0","0.5000529476471844"
"453.63","0.010561405285005569","0.0045363","-0.9618187303320495","0.12449741882542148","1.0","0.5000521601078162"
"453.99","0.010579629442138302","0.0045399","-0.9617303544708273","0.124596219766226","1.0","0.5000522501123155"
"452.0","0.010478890351321251","0.00452","-0.9622188765925831","0.12405007012122327","1.0","0.5000517525874446"
"451.99","0.010478384124734232","0.0045199","-0.9622213314776171","0.12404732565064536","1.0","0.5000517500873196"
"448.99","0.010326516148628126","0.0044899","-0.9629577969878016","0.12322398447727441","1.0","0.5000510000498256"
"463.4","0.01105598866052445","0.004634","-0.9594203076538818","0.12717876658003288","1.0","0.5000546027299194"
"461.88","0.010979042219297358","0.0046188","-0.9597934501790419","0.12676160705219158","1.0","0.500054222710923"
"459.66","0.01086665991697884","0.0045966","-0.9603384346565785","0.1261523345838971","1.0","0.500053667683178"
"463.99","0.011085856029158651","0.0046399","-0.9592754694368788","0.12734069034412918","1.0","0.5000547502372931"
"462.98","0.011034727143869596","0.0046298","-0.9595234128253076","0.12706349881576096","1.0","0.5000544977246705"
"454.05","0.010582666801660423","0.0045405","-0.9617156251606236","0.12461268658969342","1.0","0.5000522651130653"
"453.99","0.010579629442138302","0.0045399","-0.9617303544708273","0.124596219766226","1.0","0.5000522501123155"
"458.0","0.010782626303533462","0.00458","-0.9607459455722139","0.12569675246796516","1.0","0.5000532526624317"
"457.48","0.010756302521008404","0.0045748","-0.9608735995939793","0.1255540399979142","1.0","0.5000531226559329"
"457.99","0.010782120076946441","0.0045799000000000005","-0.960748400457248","0.12569400799738725","1.0","0.5000532501623068"
"458.67","0.010816543484863826","0.0045867","-0.9605814682749394","0.12588063199668467","1.0","0.5000534201708053"
"455.48","0.010655057203604334","0.0045548","-0.961364576600769","0.12500514588233358","1.0","0.5000526226309373"
"455.99","0.010680874759542372","0.0045599","-0.9612393774640376","0.12514511388180663","1.0","0.5000527501373112"
"455.01","0.010631264554014376","0.0045501","-0.9614799561973645","0.12487615576517211","1.0","0.5000525051250633"
"443.63","0.010055178697985218","0.0044363","-0.964273615365998","0.12175294824751831","1.0","0.5000496599828359"
"443.46","0.010046572846005871","0.0044345999999999995","-0.9643153484115752","0.12170629224769396","1.0","0.5000496174807112"
"443.41","0.010044041713070771","0.0044341","-0.9643276228367449","0.12169256989480445","1.0","0.5000496049800862"
"443.86","0.010066821909486687","0.0044386","-0.9642171530102172","0.12181607107081009","1.0","0.5000497174857105"
"446.98","0.010224764604637036","0.0044698","-0.9634512288796252","0.12267234589111588","1.0","0.5000504975247045"
"449.99","0.010377138807330162","0.0044999","-0.9627123084844068","0.12349843153506473","1.0","0.5000512500623236"
"454.3","0.010595322466335932","0.004543","-0.9616542530347749","0.12468129835414099","1.0","0.5000523276161898"
"480.0","0.011896324794978232","0.0048","-0.9553451984975272","0.13173458773935215","1.0","0.5000587529373764"
"535.73","0.014717525564442646","0.005357300000000001","-0.941664124203332","0.1470295222700065","1.0","0.5000726861337947"
"558.46","0.015868178596739904","0.0055846","-0.936084170521167","0.1532677038935804","1.0","0.5000783689178042"
"542.81","0.01507593398805305","0.005428099999999999","-0.9399260655992965","0.14897260743916194","1.0","0.5000744562222608"
"544.84","0.015178697985218184","0.0054484","-0.9394277239374049","0.14952973496647629","1.0","0.5000749637476257"
"544.99","0.01518629138402349","0.0054499","-0.9393909006618958","0.14957090202514484","1.0","0.5000750012495"
"539.99","0.014933178090513314","0.0053999","-0.94061834317887","0.14819866673619325","1.0","0.5000737511870245"
"577.13","0.016813303634706893","0.0057713","-0.9315009001627851","0.15839163046252563","1.0","0.5000830366510692"
"590.0","0.017464817252202086","0.0059","-0.9283414631240934","0.161923764096287","1.0","0.50008625431186"
"584.8","0.0172015794269515","0.005848","-0.9296180033417465","0.16049663939577735","1.0","0.5000849542468949"
"587.89","0.01735800344234079","0.0058789","-0.9288594438662565","0.16134468080434944","1.0","0.5000857267854993"
"589.08","0.017418244406196215","0.005890800000000001","-0.9285673125472166","0.16167127280311994","1.0","0.5000860243003663"
"583.75","0.017148425635314365","0.0058375","-0.9298757662703112","0.16020846998509752","1.0","0.5000846917337768"
"583.15","0.017118052040093146","0.0058315","-0.9300230593723481","0.16004380175042332","1.0","0.5000845417262807"
"580.9","0.017004151058013565","0.005809","-0.9305754085049864","0.1594262958703951","1.0","0.5000839791981703"
"598.64","0.01790219702338767","0.0059864","-0.9262204424547619","0.16429498667559533","1.0","0.5000884144197995"
"683.63","0.022204616786473626","0.0068363","-0.9053563745512332","0.18762024211719439","1.0","0.5001096629813907"
"719.0","0.023995140224764604","0.00719","-0.8966734461861573","0.19732743455123788","1.0","0.5001185059230773"
"704.01","0.0232363065708211","0.0070401","-0.9003533188520461","0.19321347315496104","1.0","0.5001147582358968"
"696.46","0.022854105497620736","0.0069646000000000005","-0.9022067570526773","0.19114139786864415","1.0","0.5001128706416149"
"773.74","0.026766224562114003","0.0077374","-0.8832354055103231","0.21235066649467985","1.0","0.5001321916065005"
"774.32","0.026795585704161184","0.0077432","-0.883093022178354","0.21250984578819823","1.0","0.5001323366137407"
"788.55","0.02751594613749114","0.0078855","-0.8795997207750452","0.2164152274205544","1.0","0.5001358942913686"
"765.0","0.026323782525058216","0.00765","-0.885380975029994","0.20995199920959248","1.0","0.5001300064973953"
"763.99","0.02627265363976916","0.0076399","-0.8856289184184228","0.20967480768122426","1.0","0.5001297539847867"
"741.84","0.025151361749519086","0.0074184","-0.8910664887686188","0.20359580535116875","1.0","0.5001242162082551"
"678.99","0.021969727650096183","0.0067899","-0.9064954412069854","0.1863468077690473","1.0","0.5001085029234431"
"634.83","0.019734231041814317","0.0063483","-0.9173362135169021","0.17422722569702692","1.0","0.5000974623718842"
