"minuteDECIMAL_SCALING",""
"actual","predict","actualNor","predictNor"
"10821.126401424408","10908.01953125","0.10732106119394302","0.10908020287752151"
"10638.187825679779","10908.01953125","0.10679632425308228","0.10908020287752151"
"10737.557709217072","10905.26953125","0.10769890248775482","0.10905270278453827"
"10746.990144252777","10903.0302734375","0.10774175077676773","0.10903029888868332"
"10759.84239578247","10903.0302734375","0.10753337293863297","0.10903029888868332"
"10771.63890004158","10903.009765625","0.10785745084285736","0.1090300977230072"
"10787.65094280243","10895.98046875","0.10781332850456238","0.10895980149507523"
"10764.797776937485","10895.98046875","0.1075727790594101","0.10895980149507523"
"10747.185349464417","10894.740234375","0.10744993388652802","0.10894739627838135"
"10747.641324996948","10894.740234375","0.10752823948860168","0.10894739627838135"
"10760.904848575592","10894.7197265625","0.10763546824455261","0.10894720256328583"
"10765.820741653442","10892.6201171875","0.10768187046051025","0.1089261993765831"
"10772.29455113411","10888.08984375","0.10773470997810364","0.1088808998465538"
"10774.171352386475","10888.08984375","0.10773803293704987","0.1088808998465538"
"10771.970450878143","10902.41015625","0.10770653933286667","0.10902410000562668"
"10767.596960067749","10905.6796875","0.107659712433815","0.10905680060386658"
"10762.80102133751","10905.6796875","0.10761328786611557","0.10905680060386658"
"10758.762061595917","10900.9404296875","0.10757707059383392","0.10900940001010895"
"10756.085813045502","10900.9404296875","0.10755510628223419","0.10900940001010895"
"10754.790902137756","10900.91015625","0.10754619538784027","0.10900910198688507"
"10754.604637622833","10900.900390625","0.10754743218421936","0.10900899767875671"
"10755.261033773422","10900.900390625","0.10755623877048492","0.10900899767875671"
"10756.504535675049","10899.4404296875","0.10756999254226685","0.10899440199136734"
"10758.047550916672","10900.3701171875","0.1075858473777771","0.1090037003159523"
"10759.636759757996","10900.3701171875","0.10760140419006348","0.1090037003159523"
"10761.082172393799","10900.3701171875","0.10761512815952301","0.1090037003159523"
"10762.278735637665","10893.9599609375","0.10762616991996765","0.10893960297107697"
"10763.195902109146","10893.9501953125","0.10763438045978546","0.10893949866294861"
"10763.81728053093","10893.9501953125","0.1076396107673645","0.10893949866294861"
"10764.17788863182","10893.9599609375","0.1076425164937973","0.10893960297107697"
"10764.352977275848","10900.0","0.10764387995004654","0.10899999737739563"
"10764.455795288086","10900.0","0.1076449304819107","0.10899999737739563"
"10764.582455158234","10900.0","0.10764633864164352","0.10899999737739563"
"10764.747858047485","10900.0","0.1076480820775032","0.10899999737739563"
"10764.926671981812","10900.900390625","0.1076497957110405","0.10900899767875671"
"10765.064507722855","10928.6103515625","0.10765094310045242","0.1092860996723175"
"10765.185952186584","10927.1904296875","0.10765227675437927","0.10927189886569977"
"10765.325278043747","10927.169921875","0.10765381902456284","0.10927169770002365"
"10765.556246042252","10927.169921875","0.10765676945447922","0.10927169770002365"
"10765.955597162247","10927.169921875","0.10766097158193588","0.10927169770002365"
"10766.342282295227","10928.5","0.10766439139842987","0.10928499698638916"
"10766.57623052597","10928.5","0.10766614973545074","0.10928499698638916"
"10766.647756099701","10928.5","0.10766647756099701","0.10928499698638916"
"10766.632854938507","10928.5","0.1076662540435791","0.10928499698638916"
"10766.617208719254","10926.01953125","0.10766619443893433","0.1092602014541626"
"10766.623169183731","10923.330078125","0.1076662689447403","0.1092332974076271"
"10766.620188951492","10923.330078125","0.10766612738370895","0.1092332974076271"
"10766.573250293732","10925.91015625","0.10766548663377762","0.10925909876823425"
"10766.495764255524","10925.91015625","0.10766474157571793","0.10925909876823425"
"10766.415297985077","10919.91015625","0.10766390711069107","0.10919909924268723"
"10766.345262527466","10924.4404296875","0.10766333341598511","0.10924439877271652"
"10766.320675611496","10919.990234375","0.10766315460205078","0.1091998964548111"
