"REAL","MINMAX","DECIMAL_SCALING","Z_SCORE","MEDIAN_NOR","SIGMOID_NOR","TANH_EST"
"19.06","0.008331445721728297","0.001906","-0.903172202430392","0.0923002421307506","0.999999994723485","0.5000414433700222"
"25.05","0.012571493289540745","0.0025050000000000003","-0.880965934022876","0.12130750605326877","0.9999999999867895","0.5000625347705558"
"21.44","0.01001613907922306","0.002144","-0.8943490106424308","0.10382566585956417","0.9999999995116555","0.5000498235926267"
"15.67","0.005931819468826094","0.001567","-0.9157396898930763","0.07588377723970945","0.9999998434671832","0.5000295068344247"
"15.55","0.005846876946599469","0.0015550000000000002","-0.9161845567059146","0.07530266343825666","0.9999998235097455","0.5000290843021904"
"12.6","0.003758706608528229","0.00126","-0.9271208658548582","0.06101694915254237","0.9999966279961363","0.5000186970514205"
"12.97","0.004020612718726995","0.001297","-0.9257491931819398","0.06280871670702179","0.9999976708387392","0.5000199998591452"
"15.75","0.0059884478169771795","0.001575","-0.9154431120178507","0.07627118644067797","0.9999998555019962","0.5000297885225808"
"14.79","0.005308907639164165","0.0014789999999999998","-0.9190020465205577","0.07162227602905569","0.9999996226151612","0.500026408264706"
"14.35","0.004997451724333201","0.0014349999999999999","-0.9206332248342984","0.06949152542372881","0.9999994140319587","0.5000248589798458"
"14.8","0.005315986182683052","0.00148","-0.9189649742861544","0.07167070217917676","0.9999996263702017","0.5000264434757256"
"14.51","0.00511070842063537","0.001451","-0.9200400690838473","0.07026634382566586","0.9999995006709299","0.5000254223561587"
"15.72","0.005967212186420522","0.001572","-0.9155543287210602","0.07612590799031477","0.9999998511013777","0.5000296828895222"
"15.29","0.005662834815108443","0.001529","-0.9171484348003979","0.07404358353510895","0.9999997711044908","0.5000281688156828"
"13.0","0.004041848349283651","0.0013","-0.9256379764787303","0.06295399515738499","0.999997739675702","0.500020105492204"
"12.95","0.004006455631689223","0.001295","-0.9258233376507463","0.06271186440677966","0.9999976237866726","0.500019929437106"
"12.5","0.0036879211733393735","0.00125","-0.9274915881988902","0.06053268765133172","0.9999962733607158","0.5000183449412245"
"12.26","0.00351803612888612","0.0012259999999999999","-0.928381321824567","0.05937046004842615","0.9999952625177653","0.5000174998767543"
"12.37","0.003595900107593861","0.0012369999999999998","-0.9279735272461317","0.05990314769975787","0.9999957559996044","0.5000178871979698"
"11.89","0.0032561300186873554","0.001189","-0.9297529944974853","0.05757869249394673","0.9999931413975304","0.5000161970690291"
"11.99","0.0033269154538762107","0.001199","-0.9293822721534533","0.05806295399515739","0.9999937940757996","0.5000165491792251"
"11.9","0.0032632085622062404","0.00119","-0.9297159222630821","0.0576271186440678","0.999993209641302","0.5000162322800487"
"11.0","0.0026261396455065406","0.0011","-0.9330524233593699","0.053268765133171914","0.999983298578152","0.5000130632882838"
"11.88","0.00324905147516847","0.001188","-0.9297900667318885","0.05753026634382567","0.9999930724679073","0.5000161618580095"
"11.88","0.00324905147516847","0.001188","-0.9297900667318885","0.05753026634382567","0.9999930724679073","0.5000161618580095"
"11.2","0.002767710515884251","0.00112","-0.932310978671306","0.05423728813559322","0.9999863259909154","0.500013767508676"
"11.13","0.002718160711252053","0.001113","-0.9325704843121284","0.053898305084745766","0.9999853345279267","0.5000135210315387"
"11.35","0.0028738886686675348","0.001135","-0.931754895155258","0.054963680387409196","0.9999882306488944","0.5000142956739703"
"11.3","0.0028384959510731078","0.0011300000000000001","-0.931940256327274","0.054721549636803875","0.9999876272288255","0.5000141196188722"
"11.71","0.0031287162353474153","0.0011710000000000002","-0.9304202947167428","0.05670702179176756","0.9999917887731437","0.5000155632706762"
"12.98","0.00402769126224588","0.0012980000000000001","-0.9257121209475366","0.06285714285714286","0.9999976940142278","0.5000200350701648"
"12.21","0.003482643411291693","0.001221","-0.9285666829965828","0.05912832929782083","0.9999950196230668","0.5000173238216563"
"11.8","0.003192423127017385","0.00118","-0.930086644607114","0.05714285714285715","0.9999924954984029","0.5000158801698527"
"11.79","0.0031853445834984988","0.001179","-0.9301237168415173","0.057094430992736075","0.9999924200774798","0.500015844958833"
"13.47","0.004374539894671273","0.001347","-0.92389558146178","0.06523002421307507","0.9999985872909893","0.5000217604101242"
"14.0","0.004749702701172207","0.0014","-0.9219307530384104","0.06779661016949153","0.9999991684719722","0.5000236265941613"
"13.1","0.004112633784472507","0.00131","-0.9252672541346982","0.06343825665859563","0.9999979547735586","0.5000204576023999"
"14.82","0.005330143269720822","0.001482","-0.9188908298173482","0.07176755447941889","0.9999996337685646","0.5000265138977646"
"15.72","0.005967212186420522","0.001572","-0.9155543287210602","0.07612590799031477","0.9999998511013777","0.5000296828895222"
"15.0","0.005457557053060762","0.0015","-0.9182235295980905","0.07263922518159806","0.999999694097773","0.5000271476961163"
"13.75","0.0045727391132000675","0.001375","-0.9228575588984903","0.06658595641646489","0.9999989322971299","0.5000227463186722"
"14.15","0.0048558808539554904","0.001415","-0.9213746695223624","0.0685230024213075","0.999999284297111","0.5000241547594547"
"13.45","0.0043603828076335","0.0013449999999999998","-0.9239697259305863","0.06513317191283292","0.9999985587524154","0.500021689988085"
"13.34","0.00428251882892576","0.001334","-0.9243775205090214","0.06460048426150121","0.9999983911671968","0.5000213026668697"
"13.29","0.004247126111331332","0.0013289999999999999","-0.9245628816810375","0.06435835351089587","0.9999983086807147","0.5000211266117719"
"13.1","0.004112633784472507","0.00131","-0.9252672541346982","0.06343825665859563","0.9999979547735586","0.5000204576023999"
"12.75","0.0038648847613115124","0.001275","-0.9265647823388102","0.06174334140435835","0.9999970976880148","0.5000192252167144"
"11.91","0.003270287105725126","0.001191","-0.9296788500286789","0.05767554479418886","0.9999932772060456","0.5000162674910683"
"11.24","0.002796024689959794","0.001124","-0.9321626897336931","0.05443099273607748","0.9999868621494367","0.5000139083527545"
"10.49","0.0022651339260433773","0.001049","-0.934943107313933","0.05079903147699758","0.9999721875782857","0.5000112675262831"
"12.49","0.003680842629820488","0.0012490000000000001","-0.9275286604332933","0.060484261501210654","0.9999962359075094","0.500018309730205"
"11.64","0.0030791664307152165","0.001164","-0.9306798003575653","0.0563680387409201","0.9999911933972617","0.5000153167935389"
"11.42","0.0029234384732997336","0.001142","-0.9314953895144357","0.055302663438256655","0.9999890263210334","0.5000145421511075"
"11.21","0.0027747890594031375","0.001121","-0.9322739064369028","0.05428571428571429","0.9999864620477371","0.5000138027196956"
"11.5","0.0029800668214508184","0.00115","-0.93119881163921","0.05569007263922518","0.9999898700090192","0.5000148238392644"
"12.5","0.0036879211733393735","0.00125","-0.9274915881988902","0.06053268765133172","0.9999962733607158","0.5000183449412245"
"12.68","0.0038153349566793135","0.001268","-0.9268242879796326","0.06140435835351089","0.9999968872473063","0.5000189787395772"
"12.46","0.003659606999263832","0.0012460000000000001","-0.927639877136503","0.060338983050847464","0.9999961212742713","0.5000182040971463"
"12.12","0.003418936519621722","0.001212","-0.9289003331062117","0.05869249394673123","0.9999945506021924","0.5000170069224799"
"11.95","0.0032986012798006674","0.0011949999999999999","-0.9295305610910661","0.05786924939467312","0.9999935408088644","0.5000164083351467"
"11.76","0.0031641089529418423","0.001176","-0.9302349335447269","0.05694915254237288","0.9999921892362749","0.5000157393257741"
"11.51","0.0029871453649697034","0.001151","-0.9311617394048068","0.055738498789346246","0.9999899708031026","0.500014859050284"
"11.38","0.002895124299224192","0.0011380000000000001","-0.9316436784520484","0.0551089588377724","0.9999885784818139","0.5000144013070291"
"11.34","0.0028668101251486493","0.001134","-0.9317919673896612","0.05491525423728814","0.9999881123663553","0.5000142604629506"
"11.74","0.0031499518659040718","0.001174","-0.9303090780135332","0.056852300242130754","0.9999920314496384","0.5000156689037349"
"11.0","0.0026261396455065406","0.0011","-0.9330524233593699","0.053268765133171914","0.999983298578152","0.5000130632882838"
"11.48","0.0029659097344130474","0.0011480000000000001","-0.9312729561080164","0.055593220338983056","0.9999896653717417","0.5000147534172251"
"11.28","0.0028243388640353355","0.0011279999999999999","-0.9320144007960803","0.054624697336561744","0.9999873772854231","0.5000140491968329"
"11.5","0.0029800668214508184","0.00115","-0.93119881163921","0.05569007263922518","0.9999898700090192","0.5000148238392644"
"11.41","0.002916359929780848","0.001141","-0.9315324617488389","0.055254237288135596","0.9999889160349485","0.5000145069400879"
"11.35","0.0028738886686675348","0.001135","-0.931754895155258","0.054963680387409196","0.9999882306488944","0.5000142956739703"
"11.35","0.0028738886686675348","0.001135","-0.931754895155258","0.054963680387409196","0.9999882306488944","0.5000142956739703"
"11.49","0.002972988277931933","0.001149","-0.9312358838736132","0.055641646489104114","0.9999897682019588","0.5000147886282448"
"11.44","0.0029375955603375046","0.001144","-0.9314212450456292","0.055399515738498786","0.9999892436120982","0.5000146125731467"
"11.3","0.0028384959510731078","0.0011300000000000001","-0.931940256327274","0.054721549636803875","0.9999876272288255","0.5000141196188722"
"11.24","0.002796024689959794","0.001124","-0.9321626897336931","0.05443099273607748","0.9999868621494367","0.5000139083527545"
"11.3","0.0028384959510731078","0.0011300000000000001","-0.931940256327274","0.054721549636803875","0.9999876272288255","0.5000141196188722"
"13.5","0.004395775525227929","0.00135","-0.9237843647585703","0.06537530266343826","0.999998629042793","0.500021866043183"
"13.5","0.004395775525227929","0.00135","-0.9237843647585703","0.06537530266343826","0.999998629042793","0.500021866043183"
"12.43","0.0036383713687071747","0.001243","-0.9277510938397125","0.06019370460048426","0.9999960031499592","0.5000180984640874"
"12.51","0.003694999716858259","0.001251","-0.927454515964487","0.060581113801452785","0.9999963104412595","0.5000183801522442"
"12.09","0.003397700889065066","0.001209","-0.9290115498094212","0.05854721549636804","0.9999943846442537","0.5000169012894211"
"12.0","0.0033339939973950957","0.0012","-0.9293451999190501","0.05811138014527845","0.9999938558253978","0.5000165843902447"
"12.0","0.0033339939973950957","0.0012","-0.9293451999190501","0.05811138014527845","0.9999938558253978","0.5000165843902447"
"11.99","0.0033269154538762107","0.001199","-0.9293822721534533","0.05806295399515739","0.9999937940757996","0.5000165491792251"
"11.78","0.0031782660399796133","0.001178","-0.9301607890759205","0.05704600484261501","0.999992343898575","0.5000158097478135"
"11.74","0.0031499518659040718","0.001174","-0.9303090780135332","0.056852300242130754","0.9999920314496384","0.5000156689037349"
"12.0","0.0033339939973950957","0.0012","-0.9293451999190501","0.05811138014527845","0.9999938558253978","0.5000165843902447"
"12.05","0.003369386714989524","0.0012050000000000001","-0.929159838747034","0.05835351089588378","0.9999941554785778","0.5000167604453427"
"11.92","0.0032773656492440114","0.001192","-0.9296417777942757","0.05772397094430993","0.9999933440985179","0.5000163027020879"
"12.16","0.003447250693697265","0.001216","-0.9287520441685989","0.058886198547215496","0.999994764275018","0.5000171477665583"
"12.02","0.0033481510844328667","0.001202","-0.9292710554502437","0.05820823244552058","0.9999939774874737","0.5000166548122839"
"12.02","0.0033481510844328667","0.001202","-0.9292710554502437","0.05820823244552058","0.9999939774874737","0.5000166548122839"
"12.75","0.0038648847613115124","0.001275","-0.9265647823388102","0.06174334140435835","0.9999970976880148","0.5000192252167144"
"12.8","0.0039002774789059407","0.00128","-0.9263794211667942","0.06198547215496368","0.9999972392350497","0.5000194012718123"
"12.91","0.0039781414576136815","0.001291","-0.9259716265883591","0.0625181598062954","0.9999975268118069","0.5000197885930278"
"13.09","0.004105555240953621","0.001309","-0.9253043263691014","0.06338983050847458","0.9999979342187335","0.5000204223913802"
"14.45","0.005068237159522056","0.0014449999999999999","-0.9202625024902665","0.06997578692493947","0.999999469794161","0.5000252110900414"
"14.45","0.005068237159522056","0.0014449999999999999","-0.9202625024902665","0.06997578692493947","0.999999469794161","0.5000252110900414"
"14.02","0.004763859788209978","0.001402","-0.9218566085696039","0.06789346246973366","0.9999991849373171","0.5000236970162004"
"13.59","0.004459482416897899","0.001359","-0.9234507146489416","0.06581113801452784","0.9999987470393071","0.5000221829423591"
"13.52","0.0044099326122657","0.001352","-0.9237102202897639","0.06547215496368039","0.9999986561895281","0.5000219364652221"
"13.11","0.004119712327991392","0.0013109999999999999","-0.925230181900295","0.06348668280871671","0.9999979751238605","0.5000204928134194"
"13.16","0.00415510504558582","0.0013160000000000001","-0.9250448207282791","0.06372881355932203","0.9999980738780447","0.5000206688685174"
"13.71","0.0045444249391245264","0.001371","-0.9230058478361031","0.06639225181598063","0.9999988887233976","0.500022605474594"
"13.68","0.004523189308567869","0.001368","-0.9231170645393127","0.06624697336561743","0.9999988548800253","0.5000224998415352"
"13.38","0.004310833003001303","0.001338","-0.9242292315714087","0.06479418886198547","0.9999984542503358","0.500021443510948"
"13.44","0.004353304264114615","0.001344","-0.9240067981649895","0.06508474576271187","0.9999985442676576","0.5000216547770655"
"13.41","0.004332068633557959","0.001341","-0.9241180148681991","0.06493946731234868","0.9999984999340739","0.5000215491440068"
"13.3","0.0042542046548502185","0.00133","-0.9245258094466342","0.06440677966101695","0.9999983255095944","0.5000211618227914"
"13.51","0.004402854068746814","0.001351","-0.9237472925241672","0.06542372881355932","0.9999986426840268","0.5000219012542025"
"13.61","0.00447363950393567","0.001361","-0.9233765701801351","0.06590799031476997","0.9999987718495607","0.5000222533643982"
"13.7","0.00453734639560564","0.00137","-0.9230429200705064","0.06634382566585956","0.9999988775548947","0.5000225702635743"
"13.42","0.004339147177076844","0.001342","-0.9240809426337959","0.06498789346246973","0.9999985148599572","0.5000215843550263"
"13.49","0.004388696981709044","0.001349","-0.9238214369929735","0.06532687651331719","0.9999986152644632","0.5000218308321633"
"12.82","0.003914434565943712","0.001282","-0.9263052766979878","0.06208232445520581","0.9999972939017105","0.5000194716938514"
"12.7","0.003829492043717084","0.0012699999999999999","-0.9267501435108262","0.061501210653753025","0.9999969488837513","0.5000190491616164"
"12.33","0.0035675859335183194","0.001233","-0.9281218161837445","0.05970944309927361","0.9999955827994276","0.5000177463538915"
"12.22","0.0034897219548105786","0.001222","-0.9285296107621798","0.05917675544794189","0.9999950691784009","0.5000173590326759"
"12.0","0.0033339939973950957","0.0012","-0.9293451999190501","0.05811138014527845","0.9999938558253978","0.5000165843902447"
"12.19","0.0034684863242539212","0.001219","-0.9286408274653893","0.05903147699757869","0.9999949190132901","0.5000172533996171"
"12.15","0.0034401721501783793","0.001215","-0.9287891164030021","0.05883777239709443","0.9999947116553853","0.5000171125555387"
"12.02","0.0033481510844328667","0.001202","-0.9292710554502437","0.05820823244552058","0.9999939774874737","0.5000166548122839"
"12.04","0.0033623081714706377","0.001204","-0.9291969109814373","0.05830508474576271","0.9999940967405078","0.5000167252343231"
"12.0","0.0033339939973950957","0.0012","-0.9293451999190501","0.05811138014527845","0.9999938558253978","0.5000165843902447"
"12.96","0.004013534175208109","0.001296","-0.925786265416343","0.06276029055690073","0.9999976474303346","0.5000199646481257"
"12.96","0.004013534175208109","0.001296","-0.925786265416343","0.06276029055690073","0.9999976474303346","0.5000199646481257"
"12.18","0.0034614077807350358","0.001218","-0.9286778996997925","0.05898305084745763","0.9999948679487867","0.5000172181885975"
"12.08","0.0033906223455461805","0.001208","-0.9290486220438244","0.05849878934624697","0.9999943282093104","0.5000168660784015"
"12.08","0.0033906223455461805","0.001208","-0.9290486220438244","0.05849878934624697","0.9999943282093104","0.5000168660784015"
"12.08","0.0033906223455461805","0.001208","-0.9290486220438244","0.05849878934624697","0.9999943282093104","0.5000168660784015"
"12.05","0.003369386714989524","0.0012050000000000001","-0.929159838747034","0.05835351089588378","0.9999941554785778","0.5000167604453427"
"12.2","0.0034755648677728063","0.00122","-0.9286037552309861","0.05907990314769975","0.9999949695696981","0.5000172886106367"
"11.87","0.003241972931649583","0.001187","-0.9298271389662917","0.05748184019370459","0.9999930028455394","0.5000161266469898"
"11.58","0.0030366951696019027","0.001158","-0.9309022337639844","0.056077481840193705","0.9999906488324539","0.5000151055274212"
"11.43","0.002930517016818619","0.001143","-0.9314583172800324","0.05535108958837772","0.999989135509777","0.5000145773621272"
"11.56","0.0030225380825641317","0.0011560000000000001","-0.9309763782327908","0.055980629539951574","0.9999904599281408","0.500015035105382"
"11.43","0.002930517016818619","0.001143","-0.9314583172800324","0.05535108958837772","0.999989135509777","0.5000145773621272"
"11.56","0.0030225380825641317","0.0011560000000000001","-0.9309763782327908","0.055980629539951574","0.9999904599281408","0.500015035105382"
"11.47","0.002958831190894162","0.001147","-0.9313100283424196","0.05554479418886199","0.9999895615080852","0.5000147182062056"
"11.43","0.002930517016818619","0.001143","-0.9314583172800324","0.05535108958837772","0.999989135509777","0.5000145773621272"
"11.19","0.0027606319723653657","0.001119","-0.9323480509057092","0.05418886198547215","0.9999861885667374","0.5000137322976564"
"11.19","0.0027606319723653657","0.001119","-0.9323480509057092","0.05418886198547215","0.9999861885667374","0.5000137322976564"
"11.2","0.002767710515884251","0.00112","-0.932310978671306","0.05423728813559322","0.9999863259909154","0.500013767508676"
"11.15","0.002732317798289824","0.001115","-0.9324963398433219","0.0539951573849879","0.9999856249195559","0.5000135914535779"
"11.2","0.002767710515884251","0.00112","-0.932310978671306","0.05423728813559322","0.9999863259909154","0.500013767508676"
"11.19","0.0027606319723653657","0.001119","-0.9323480509057092","0.05418886198547215","0.9999861885667374","0.5000137322976564"
"10.98","0.0026119825584687696","0.001098","-0.9331265678281764","0.05317191283292978","0.999982961192799","0.5000129928662445"
"11.95","0.0032986012798006674","0.0011949999999999999","-0.9295305610910661","0.05786924939467312","0.9999935408088644","0.5000164083351467"
"10.73","0.0024350189704966307","0.001073","-0.9340533736882564","0.05196125907990315","0.9999781218443622","0.5000121125907541"
"10.33","0.0021518772297412082","0.001033","-0.9355362630643842","0.05002421307506053","0.9999673619782727","0.5000107041499692"
"10.22","0.002074013251033468","0.0010220000000000001","-0.9359440576428194","0.04949152542372882","0.9999635670303492","0.5000103168287533"
"10.22","0.002074013251033468","0.0010220000000000001","-0.9359440576428194","0.04949152542372882","0.9999635670303492","0.5000103168287533"
"10.4","0.0022014270343734075","0.0010400000000000001","-0.9352767574235619","0.05036319612590799","0.9999695684430994","0.5000109506271065"
"10.4","0.0022014270343734075","0.0010400000000000001","-0.9352767574235619","0.05036319612590799","0.9999695684430994","0.5000109506271065"
"10.36","0.0021731128602978647","0.001036","-0.9354250463611746","0.05016949152542373","0.9999683265470388","0.500010809783028"
"10.0","0.001918285293617985","0.001","-0.9367596467996898","0.048426150121065374","0.9999546021312976","0.5000095421863214"
"9.92","0.0018616569454669007","9.92E-4","-0.9370562246749155","0.04803874092009685","0.9999508212618822","0.5000092604981644"
"9.86","0.001819185684353587","9.86E-4","-0.9372786580813345","0.047748184019370456","0.9999477803773557","0.5000090492320467"
"9.61","0.001642222096381448","9.609999999999999E-4","-0.9382054639414145","0.04653753026634382","0.9999329496717451","0.5000081689565559"
"10.19","0.00205277762047681","0.001019","-0.936055274346029","0.049346246973365614","0.9999624575228931","0.5000102111956943"
"9.97","0.001897049663061329","9.97E-4","-0.9368708635028994","0.048280871670702184","0.9999532196250409","0.5000094365532626"
"9.91","0.0018545784019480152","9.91E-4","-0.9370932969093185","0.04799031476997579","0.9999503270318982","0.5000092252871449"
"9.69","0.0016988504445325325","9.689999999999999E-4","-0.9379088860661889","0.04692493946731235","0.9999381044268812","0.500008450644713"
"9.57","0.0016139079223059065","9.570000000000001E-4","-0.9383537528790273","0.04634382566585957","0.9999302134869015","0.5000080281124774"
"9.87","0.0018262642278724724","9.87E-4","-0.9372415858469313","0.04779661016949152","0.9999482999444195","0.5000090844430664"
"9.41","0.0015006512260037376","9.41E-4","-0.9389469086294785","0.04556900726392252","0.9999181057598645","0.5000074647361633"
"9.02","0.0012245880287672004","9.019999999999999E-4","-0.9403927257712031","0.043680387409200966","0.9998790485047949","0.5000060915063975"
"9.14","0.0013095305509938278","9.140000000000001E-4","-0.9399478589583649","0.04426150121065375","0.9998927241798244","0.5000065140386332"
"8.64","9.556033750495502E-4","8.640000000000001E-4","-0.9418014706785248","0.04184019370460049","0.9998231443812","0.5000047534876514"
"8.46","8.281895917096104E-4","8.460000000000001E-4","-0.9424687708977822","0.04096852300242131","0.9997882727672409","0.5000041196892979"
"8.25","6.795401778130132E-4","8.25E-4","-0.9432472878202495","0.039951573849878935","0.9997388096809043","0.5000033802578855"
"8.16","6.158332861430433E-4","8.16E-4","-0.9435809379298783","0.039515738498789345","0.999714219299158","0.5000030633587087"
"7.62","2.3359193612322332E-4","7.62E-4","-0.945582838587651","0.036900726392251816","0.9995096986821933","0.5000011619636482"
"8.15","6.087547426241579E-4","8.150000000000001E-4","-0.9436180101642815","0.03946731234866828","0.9997113479844154","0.500003028147689"
"8.56","8.989750268984657E-4","8.560000000000001E-4","-0.9420980485537503","0.04145278450363196","0.9998084174172788","0.5000044717994943"
"8.75","0.0010334673537572908","8.75E-4","-0.9413936761000896","0.0423728813559322","0.9998415637808975","0.5000051408088674"
"8.67","9.768390056062064E-4","8.67E-4","-0.9416902539753153","0.04198547215496368","0.9998283703575662","0.5000048591207102"
"8.65","9.626819185684356E-4","8.65E-4","-0.9417643984441215","0.04188861985472155","0.9998249038158853","0.500004788698671"
"8.56","8.989750268984657E-4","8.560000000000001E-4","-0.9420980485537503","0.04145278450363196","0.9998084174172788","0.5000044717994943"
"8.6","9.272892009740073E-4","8.6E-4","-0.9419497596161376","0.041646489104116224","0.9998159280950366","0.5000046126435728"
"8.71","0.0010051531796817492","8.710000000000001E-4","-0.9415419650377024","0.042179176755447946","0.9998350989423702","0.5000049999647889"
"8.47","8.352681352284958E-4","8.470000000000001E-4","-0.9424316986633792","0.04101694915254238","0.9997903790467937","0.5000041549003175"
"8.46","8.281895917096104E-4","8.460000000000001E-4","-0.9424687708977822","0.04096852300242131","0.9997882727672409","0.5000041196892979"
"7.89","4.2471261113313297E-4","7.89E-4","-0.9445818882587647","0.03820823244552058","0.9996256705999852","0.5000021126611784"
"7.89","4.2471261113313297E-4","7.89E-4","-0.9445818882587647","0.03820823244552058","0.9996256705999852","0.5000021126611784"
"7.98","4.884195028031035E-4","7.98E-4","-0.9442482381491359","0.03864406779661017","0.9996578776652353","0.5000024295603552"
"7.94","4.6010532872756127E-4","7.94E-4","-0.9443965270867487","0.03845036319612591","0.9996439203595676","0.5000022887162766"
"7.99","4.954980463219889E-4","7.99E-4","-0.9442111659147326","0.038692493946731236","0.9996612806862848","0.5000024647713748"
"7.99","4.954980463219889E-4","7.99E-4","-0.9442111659147326","0.038692493946731236","0.9996612806862848","0.5000024647713748"
"7.97","4.8134095928421746E-4","7.97E-4","-0.944285310383539","0.038595641646489105","0.9996544404667748","0.5000023943493356"
"7.81","3.680842629820485E-4","7.81E-4","-0.9448784661339902","0.037820823244552056","0.9995945064439041","0.5000018309730213"
"7.41","8.494252222662672E-5","7.41E-4","-0.9463613555101181","0.035883777239709445","0.9993951953155358","0.5000004225322356"
"7.29","0.0","7.29E-4","-0.9468062223229565","0.03530266343825666","0.9993181372013593","0.5"
"7.29","0.0","7.29E-4","-0.9468062223229565","0.03530266343825666","0.9993181372013593","0.5"
"7.49","1.4157087037771122E-4","7.49E-4","-0.9460647776348925","0.03627118644067797","0.9994416689472329","0.5000007042203928"
"8.54","8.848179398606936E-4","8.539999999999999E-4","-0.9421721930225567","0.041355932203389824","0.9998045479488255","0.5000044013774549"
"8.54","8.848179398606936E-4","8.539999999999999E-4","-0.9421721930225567","0.041355932203389824","0.9998045479488255","0.5000044013774549"
